"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
788115,"2026-03-05",6,"2026-03-05T12:45:10.970Z","2026-03-05T12:45:23.984Z",TRUE,"pitch","7027b2fe-a488-3cc8-8af6-085b95d1a94c",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.3,1.5,NA,141.05,162.93,"line_drive","medium","9",206.89,123.4,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,73.7,4,1.37,0.465,6.6808,26.3628,-28.4374,-8.5558,2.6703,-0.6309,2.8092,5.091,-118.5813,-0.9692,-1.7133,50.0032,5.8589,-11.9724,20.4,8.4,24,1537,248,76.5,28,249,NA,NA,NA,FALSE,-36.8,4.8,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,679925,"William Escala","/api/v1/people/679925",NA,NA,NA,807163,"Marek Krejcirik","/api/v1/people/807163"
788115,"2026-03-05",5,"2026-03-05T12:44:54.265Z","2026-03-05T12:44:58.454Z",TRUE,"pitch","6a0641b0-acf3-31d1-9337-48f6c91307d6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3,1.5,NA,75.19,187.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82,74.7,14,1.4,0.4622,6.8237,24.9123,-31.6795,-9.2461,0.3493,1.0968,1.9037,8.9729,-118.9568,-2.3258,-1.5405,50.0035,5.7938,-13.1219,19.2,9.6,24,1390,251,NA,NA,NA,NA,NA,NA,FALSE,-40.9,0.2,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T12:44:38.232Z","2026-03-05T12:44:41.883Z",TRUE,"pitch","26c504f6-0b0f-3544-9620-986f67670c03",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3,1.5,NA,174.85,140.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.6,79.8,11,0.99,0.4278,6.532,30.7556,-17.0837,-7.3409,9.1226,-1.5177,3.6578,3.1795,-128.8378,-2.0766,-1.8251,50.0024,5.8178,-12.1437,32.4,4.8,24,2140,219,NA,NA,NA,NA,NA,NA,FALSE,-19.2,16.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T12:44:10.366Z","2026-03-05T12:44:13.480Z",TRUE,"pitch","f86703da-2a44-3e82-840d-7a73e01a84fa",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.3,1.5,NA,127.82,160.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.6,73.1,2,1.34,0.4696,6.5045,25.0616,-26.2744,1.391,4.2973,-0.2838,2.888,3.219,-117.2645,-0.9693,-1.8628,50.0031,5.7891,1.9102,6,8.4,24,2031,200,NA,NA,NA,NA,NA,NA,FALSE,-34.8,7.8,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T12:43:54.527Z","2026-03-05T12:43:58.621Z",TRUE,"pitch","64ae5fb4-abc1-3817-8572-90b3c8faf95a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.3,1.5,NA,103.82,168.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.6,74.3,6,1.35,0.4635,6.7141,24.2297,-27.0387,-9.4004,3.6361,0.3458,2.6075,7.499,-118.5113,-1.6982,-1.6497,50.0009,5.8206,-13.2702,22.8,8.4,24,1468,248,NA,NA,NA,NA,NA,NA,FALSE,-35,6.4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T12:43:32.884Z","2026-03-05T12:43:54.527Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Marek Krejcirik replaces Matous Bubenik.","Offensive Substitution",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,807163,"/api/v1/people/807163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","702","74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,1,828317,"/api/v1/people/828317",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T12:44:26.888Z","2026-03-05T12:44:38.232Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,679925,"/api/v1/people/679925",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"74","atBat","Single","single","William Escala singles on a line drive to right fielder Jung Hoo Lee. Marek Krejcirik to 3rd.",0,3,11,74,"top",9,"2026-03-05T12:43:52.683Z","2026-03-05T12:45:23.984Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,679925,"William Escala","/api/v1/people/679925","L","Left",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_LHB","RISP",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",10,"2026-03-05T12:43:01.759Z","2026-03-05T12:43:05.370Z",TRUE,"pitch","28f985a5-2213-3ecb-8108-09d9ba2a4706",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,0,NA,NA,3.344,1.688,NA,161.09,125.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",88.2,80.2,11,1.32,0.4274,6.4966,27.8845,-16.1156,-5.5708,9.6676,-1.1567,4.2115,3.6321,-128.4088,-0.9419,-1.8695,50.0045,5.8432,-9.2554,27.6,4.8,24,2050,217,NA,NA,NA,NA,NA,NA,FALSE,-17.8,17.5,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,828317,"Matous Bubenik","/api/v1/people/828317",NA,NA,NA,NA,NA,NA
788115,"2026-03-05",9,"2026-03-05T12:42:42.236Z","2026-03-05T12:42:45.766Z",TRUE,"pitch","91752ce0-ec4b-31c9-a60b-7e74dc123858",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.344,1.688,NA,89.31,221.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,80.9,14,2,0.4253,6.49,29.1111,-12.316,-9.2401,11.8483,0.7264,0.642,8.9272,-129.2068,-9.9506,-1.5875,50.0049,5.5109,-15.4893,43.2,4.8,24,2368,219,NA,NA,NA,NA,NA,NA,FALSE,-15.8,19.1,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",8,"2026-03-05T12:42:28.847Z","2026-03-05T12:42:33.253Z",TRUE,"pitch","104ab1ba-14c0-382c-a67a-5c0ac444ae1b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.344,1.688,NA,76,175.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.7,81.1,14,1.34,0.4224,6.5497,29.8768,-10.1339,-6.5874,12.9772,1.0755,2.3421,9.1248,-130.1559,-6.2679,-1.6363,50.0048,5.5657,-11.1904,38.4,3.6,24,2424,219,NA,NA,NA,NA,NA,NA,FALSE,-12.4,22.1,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",7,"2026-03-05T12:42:16.782Z","2026-03-05T12:42:21.146Z",TRUE,"pitch","986df3e6-3a6d-39cd-b02d-adda9561559f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.344,1.688,NA,65.78,146.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81,74,12,1.34,0.4656,6.484,23.4418,-25.4465,2.2864,4.8101,1.3438,3.4333,6.2595,-117.8516,-0.0848,-1.6492,50.0054,5.8299,3.2,9.6,7.2,24,2108,193,NA,NA,NA,NA,NA,NA,FALSE,-32.9,9,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",6,"2026-03-05T12:42:06.519Z","2026-03-05T12:42:10.224Z",TRUE,"pitch","fdba3405-cd7e-3466-9f02-c95959aaf8ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.344,1.688,NA,89.16,159.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,80.6,3,0.79,0.4246,6.5627,29.7765,-13.1705,-8.3031,11.3093,0.7304,2.9469,8.548,-129.5226,-4.51,-1.551,50.0065,5.7351,-13.9583,40.8,4.8,24,2311,222,NA,NA,NA,NA,NA,NA,FALSE,-15.4,19.6,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",0,"2026-03-05T12:41:49.589Z","2026-03-05T12:41:49.604Z",FALSE,"action",NA,NA,"Hyun Bin Moon remains in the game as the center fielder.","Defensive Switch",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,806806,"/api/v1/people/806806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","101","73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,838339,"/api/v1/people/838339",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",1,"2026-03-05T12:41:49.604Z","2026-03-05T12:41:49.605Z",FALSE,"action",NA,NA,"Defensive switch from center field to first base for Hae-Min Park.","Defensive Switch",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,673527,"/api/v1/people/673527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","401","73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,838336,"/api/v1/people/838336",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",2,"2026-03-05T12:41:49.605Z","2026-03-05T12:41:49.606Z",FALSE,"action",NA,NA,"Defensive switch from third base to shortstop for Shay Whitcomb.","Defensive Switch",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,694376,"/api/v1/people/694376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","600","73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",3,"2026-03-05T12:41:49.606Z","2026-03-05T12:41:50.606Z",FALSE,"action",NA,NA,"Defensive switch from first base to third base for Si Hwan Roh.","Defensive Switch",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,823574,"/api/v1/people/823574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"5","Third Base","Infielder","3B","701","73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,808975,"/api/v1/people/808975",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
788115,"2026-03-05",4,"2026-03-05T12:41:49.606Z","2026-03-05T12:42:01.720Z",FALSE,"action",NA,NA,"Pitching Change: Yeong Chan You replaces Young Kyu Kim, batting 9th.","Pitching Substitution",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,838863,"/api/v1/people/838863",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P","902","73","atBat","Walk","walk","Matous Bubenik walks.",0,3,11,73,"top",9,"2026-03-05T12:42:04.666Z","2026-03-05T12:43:05.370Z",TRUE,FALSE,FALSE,FALSE,0,4,1,0,828317,"Matous Bubenik","/api/v1/people/828317","R","Right",838863,"Yeong Chan You","/api/v1/people/838863","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Korea",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia",51,"International Baseball",11,"Office of the Commissioner",160,"World Baseball Classic","Czechia","Korea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,838332,"/api/v1/people/838332",FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
