game_pk,game_date,index,startTime,endTime,isPitch,type,playId,pitchNumber,details.description,details.event,details.awayScore,details.homeScore,details.isScoringPlay,details.hasReview,details.code,details.ballColor,details.isInPlay,details.isStrike,details.isBall,details.call.code,details.call.description,count.balls.start,count.strikes.start,count.outs.start,player.id,player.link,pitchData.strikeZoneTop,pitchData.strikeZoneBottom,details.fromCatcher,pitchData.coordinates.x,pitchData.coordinates.y,hitData.trajectory,hitData.hardness,hitData.location,hitData.coordinates.coordX,hitData.coordinates.coordY,actionPlayId,details.eventType,details.runnerGoing,position.code,position.name,position.type,position.abbreviation,battingOrder,atBatIndex,result.type,result.event,result.eventType,result.description,result.rbi,result.awayScore,result.homeScore,about.atBatIndex,about.halfInning,about.inning,about.startTime,about.endTime,about.isComplete,about.isScoringPlay,about.hasReview,about.hasOut,about.captivatingIndex,count.balls.end,count.strikes.end,count.outs.end,matchup.batter.id,matchup.batter.fullName,matchup.batter.link,matchup.batSide.code,matchup.batSide.description,matchup.pitcher.id,matchup.pitcher.fullName,matchup.pitcher.link,matchup.pitchHand.code,matchup.pitchHand.description,matchup.splits.batter,matchup.splits.pitcher,matchup.splits.menOnBase,batted.ball.result,home_team,home_level_id,home_level_name,home_parentOrg_id,home_parentOrg_name,home_league_id,home_league_name,away_team,away_level_id,away_level_name,away_parentOrg_id,away_parentOrg_name,away_league_id,away_league_name,batting_team,fielding_team,last.pitch.of.ab,pfxId,details.trailColor,details.type.code,details.type.description,pitchData.startSpeed,pitchData.endSpeed,pitchData.zone,pitchData.typeConfidence,pitchData.plateTime,pitchData.extension,pitchData.coordinates.aY,pitchData.coordinates.aZ,pitchData.coordinates.pfxX,pitchData.coordinates.pfxZ,pitchData.coordinates.pX,pitchData.coordinates.pZ,pitchData.coordinates.vX0,pitchData.coordinates.vY0,pitchData.coordinates.vZ0,pitchData.coordinates.x0,pitchData.coordinates.y0,pitchData.coordinates.z0,pitchData.coordinates.aX,pitchData.breaks.breakAngle,pitchData.breaks.breakLength,pitchData.breaks.breakY,pitchData.breaks.spinRate,pitchData.breaks.spinDirection,hitData.launchSpeed,hitData.launchAngle,hitData.totalDistance,injuryType,umpire.id,umpire.link,details.isOut,pitchData.strikeZoneWidth,pitchData.strikeZoneDepth,pitchData.breaks.breakVertical,pitchData.breaks.breakVerticalInduced,pitchData.breaks.breakHorizontal,details.disengagementNum,isSubstitution,isBaseRunningPlay,details.violation.type,details.violation.description,details.violation.player.id,details.violation.player.fullName,replacedPlayer.id,replacedPlayer.link,base,result.isOut,about.isTopInning,matchup.postOnFirst.id,matchup.postOnFirst.fullName,matchup.postOnFirst.link,matchup.postOnSecond.id,matchup.postOnSecond.fullName,matchup.postOnSecond.link,matchup.postOnThird.id,matchup.postOnThird.fullName,matchup.postOnThird.link
788128,2026-03-07,2,2026-03-07T04:34:41.256Z,2026-03-07T04:34:44.466Z,TRUE,pitch,e1451236-76e1-38cd-9ee5-02a481e12509,2,Foul,NA,NA,NA,NA,FALSE,F,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,F,Foul,0,2,0,NA,NA,3.121,1.575,NA,124.4,171.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,atBat,Strikeout,strikeout,Vitor Ito strikes out swinging.,0,15,5,86,bottom,9,2026-03-07T04:34:21.365Z,2026-03-07T04:36:35.567Z,TRUE,FALSE,FALSE,TRUE,14,3,3,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_LHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86.5,79.4,5,0.9,0.4357,6.6818,27.1323,-35.9135,7.9371,-2.3376,-0.1942,2.4844,1.5226,-126.0194,-2.3529,-1.8381,50.0046,6.3492,12.6853,19.2,9.6,24,2504,36,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-41.2,-4.6,-14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,806889,Felipe Koragi,/api/v1/people/806889,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:34:23.636Z,2026-03-07T04:34:28.995Z,TRUE,pitch,d1b83ecf-345e-3469-a39a-48b6ed0a897c,1,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,0,1,0,NA,NA,3.121,1.575,NA,123.17,193.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,atBat,Strikeout,strikeout,Vitor Ito strikes out swinging.,0,15,5,86,bottom,9,2026-03-07T04:34:21.365Z,2026-03-07T04:36:35.567Z,TRUE,FALSE,FALSE,TRUE,14,3,3,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_LHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(0, 0, 254, 1.0)",SL,Slider,86.8,80,8,0.9,0.434,6.7319,26.7069,-34.8054,6.4304,-1.6281,-0.1617,1.6717,2.3026,-126.3914,-4.5014,-1.9212,50.0055,6.2829,10.3645,16.8,9.6,24,2453,31,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-40.1,-3.7,-12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,806889,Felipe Koragi,/api/v1/people/806889,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:33:54.282Z,2026-03-07T04:34:23.636Z,FALSE,action,NA,NA,Offensive Substitution: Pinch-runner Felipe Koragi replaces Dante Bichette Jr.,Offensive Substitution,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,806889,/api/v1/people/806889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,offensive_substitution,NA,12,Pinch Runner,Runner,PR,401,86,atBat,Strikeout,strikeout,Vitor Ito strikes out swinging.,0,15,5,86,bottom,9,2026-03-07T04:34:21.365Z,2026-03-07T04:36:35.567Z,TRUE,FALSE,FALSE,TRUE,14,3,3,1,672074,Vitor Ito,/api/v1/people/672074,L,Left,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_LHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,605142,/api/v1/people/605142,1,TRUE,FALSE,806889,Felipe Koragi,/api/v1/people/806889,NA,NA,NA,NA,NA,NA
788128,2026-03-07,8,2026-03-07T04:33:15.278Z,2026-03-07T04:33:20.911Z,TRUE,pitch,207db188-7bdf-374c-816f-6f7d015e2b6a,5,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,4,1,0,NA,NA,3.299,1.665,NA,121.44,134.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,100.2,91.7,11,0.91,0.3753,6.7154,33.5256,-9.4143,-3.2394,10.5418,-0.1164,3.8758,5.6747,-145.8282,-5.5937,-1.6645,50.0014,6.3837,-6.9935,27.6,2.4,24,2435,197,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-9,18.2,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,7,2026-03-07T04:32:44.149Z,2026-03-07T04:32:48.960Z,TRUE,pitch,0ff549be-7ffd-38fe-a959-a44f7c065f94,4,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,3,1,0,NA,NA,3.299,1.665,NA,114.58,88.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,101,91.7,12,0.91,0.3733,6.6758,36.2702,-9.0279,-3.599,10.6282,0.0636,5.5546,6.1792,-146.9725,-1.1224,-1.6028,50.004,6.4803,-7.8392,33.6,2.4,24,2588,198,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-7.7,19.2,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,6,2026-03-07T04:32:29.220Z,2026-03-07T04:32:32.360Z,TRUE,pitch,5df300bc-33c8-3717-ac90-716c80b78b90,3,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,1,0,NA,NA,3.299,1.665,NA,84.94,111.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,101.6,92.6,12,0.91,0.3709,6.7627,35.5961,-8.6384,-3.5594,10.6576,0.8411,4.7022,8.0432,-147.7575,-3.6315,-1.4554,50.006,6.456,-7.8636,32.4,2.4,24,2469,204,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-7.8,18.7,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,5,2026-03-07T04:32:13.994Z,2026-03-07T04:32:18.276Z,TRUE,pitch,d021ecea-0c88-3a88-a36e-07613cc99b67,2,Swinging Strike,NA,NA,NA,NA,FALSE,S,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,S,Swinging Strike,1,1,0,NA,NA,3.299,1.665,NA,93.19,142.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,100.2,91.6,12,0.91,0.3758,6.7458,33.7868,-9.0989,-3.9473,10.7232,0.6246,3.5776,7.6577,-145.6724,-6.5546,-1.5238,50.0053,6.4051,-8.4967,32.4,2.4,24,2644,199,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-9,18.2,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,4,2026-03-07T04:31:59.833Z,2026-03-07T04:32:03.794Z,TRUE,pitch,531616f4-dc03-3b54-9f94-90355f800d2e,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,0,NA,NA,3.299,1.665,NA,89.41,130.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,99.9,91.1,12,0.91,0.3773,6.6353,34.2307,-8.4533,-4.1803,11.1167,0.7237,3.9937,7.9406,-145.2108,-5.7698,-1.5041,50.0043,6.5216,-8.9215,36,2.4,24,2558,204,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-8.4,19.1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:31:09.597Z,2026-03-07T04:31:09.613Z,FALSE,action,NA,NA,"Defensive Substitution: Paul Goldschmidt replaces first baseman Bryce Harper, batting 2nd, playing first base.",Defensive Sub,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502671,/api/v1/people/502671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_substitution,NA,3,First Base,Infielder,1B,201,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,547180,/api/v1/people/547180,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:31:09.613Z,2026-03-07T04:31:09.614Z,FALSE,action,NA,NA,"Defensive Substitution: Ernie Clement replaces right fielder Aaron Judge, batting 3rd, playing left field.",Defensive Sub,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,676391,/api/v1/people/676391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_substitution,NA,7,Outfielder,Outfielder,LF,301,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,592450,/api/v1/people/592450,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T04:31:09.614Z,2026-03-07T04:31:09.615Z,FALSE,action,NA,NA,Defensive switch from left field to right field for Roman Anthony.,Defensive Switch,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,701350,/api/v1/people/701350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,defensive_switch,NA,9,Outfielder,Outfielder,RF,700,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T04:31:09.615Z,2026-03-07T04:31:59.833Z,FALSE,action,NA,NA,Pitching Change: Mason Miller replaces Gabe Speier.,Pitching Substitution,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,695243,/api/v1/people/695243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,pitching_substitution,NA,1,Pitcher,Pitcher,P,NA,85,atBat,Walk,walk,Dante Bichette Jr. walks.,0,15,5,85,bottom,9,2026-03-07T04:31:57.532Z,2026-03-07T04:33:20.911Z,TRUE,FALSE,FALSE,FALSE,0,4,1,0,605142,Dante Bichette Jr.,/api/v1/people/605142,R,Right,695243,Mason Miller,/api/v1/people/695243,R,Right,vs_RHP,vs_RHB,Men_On,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,Brazil,United States,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,4,2026-03-07T04:28:50.725Z,2026-03-07T04:29:00.092Z,TRUE,pitch,1bbabbae-602a-3cfe-ba73-da6cb13b9ea1,4,"In play, out(s)",NA,NA,NA,NA,FALSE,X,"rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,X,"In play, out(s)",2,1,2,NA,NA,3.238,1.634,NA,94.2,182.23,fly_ball,medium,9,157.25,78.34,NA,NA,NA,NA,NA,NA,NA,NA,84,atBat,Flyout,field_out,Bobby Witt Jr. flies out to right fielder Lucas Ramirez.,0,15,5,84,top,9,2026-03-07T04:27:48.951Z,2026-03-07T04:29:00.092Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,677951,Bobby Witt Jr.,/api/v1/people/677951,R,Right,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_RHB,Empty,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,77.4,71.3,9,1.35,0.4862,6.6408,21.0737,-36.0571,2.1763,-3.023,0.5982,2.0943,2.8111,-112.7748,0.2147,-0.9485,50.0025,5.6435,2.7949,4.8,12,24,2338,58,93.4,41,311,NA,NA,NA,TRUE,17,8.5,-50.8,-5.2,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,3,2026-03-07T04:28:31.076Z,2026-03-07T04:28:36.186Z,TRUE,pitch,3dce64e1-5a2a-350a-b8ad-2f4c1b966b40,3,Called Strike,NA,NA,NA,NA,FALSE,C,"rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,C,Called Strike,2,1,2,NA,NA,3.238,1.634,NA,118.13,142.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,atBat,Flyout,field_out,Bobby Witt Jr. flies out to right fielder Lucas Ramirez.,0,15,5,84,top,9,2026-03-07T04:27:48.951Z,2026-03-07T04:29:00.092Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,677951,Bobby Witt Jr.,/api/v1/people/677951,R,Right,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_RHB,Empty,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,86.2,78.5,11,0.99,0.4374,6.2946,26.6878,-19.0085,-4.2403,8.3007,-0.0297,3.5729,3.1996000000000002,-125.4897,-1.7985,-0.7737,50.0037,5.8561,-6.7264,16.8,4.8,24,1846,209,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-22.1,14.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,2,2026-03-07T04:28:11.166Z,2026-03-07T04:28:17.156Z,TRUE,pitch,f3354b0d-eca2-3570-9add-0566f47858db,2,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,2,0,2,NA,NA,3.238,1.634,NA,86.55,188.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,atBat,Flyout,field_out,Bobby Witt Jr. flies out to right fielder Lucas Ramirez.,0,15,5,84,top,9,2026-03-07T04:27:48.951Z,2026-03-07T04:29:00.092Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,677951,Bobby Witt Jr.,/api/v1/people/677951,R,Right,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_RHB,Empty,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(188, 0, 33, 1.0)",FF,Four-Seam Fastball,88.4,80.9,9,1.22,0.4261,6.5791,26.9085,-17.3792,-4.4849,8.8428,0.7988,1.8581,4.9227,-128.5983,-6.1517,-0.5584,50.0048,5.6316,-7.5056,19.2,4.8,24,1905,202,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-20.2,14.9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,1,2026-03-07T04:27:51.265Z,2026-03-07T04:27:55.138Z,TRUE,pitch,d52007c3-8c76-32b5-bb69-f9a18be63bc3,1,Ball,NA,NA,NA,NA,FALSE,B,"rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,B,Ball,1,0,2,NA,NA,3.238,1.634,NA,89.59,135.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,atBat,Flyout,field_out,Bobby Witt Jr. flies out to right fielder Lucas Ramirez.,0,15,5,84,top,9,2026-03-07T04:27:48.951Z,2026-03-07T04:29:00.092Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,677951,Bobby Witt Jr.,/api/v1/people/677951,R,Right,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_RHB,Empty,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,"rgba(0, 34, 255, 1.0)",CU,Curveball,77.7,71.4,12,1.35,0.4842,6.4275,20.5063,-35.3941,2.2291,-2.4843,0.7191,3.8286,3.3462,-113.0993,3.5924,-1.0688,50.0032,5.7679,2.8887,6,10.8,24,2329,57,NA,NA,NA,NA,NA,NA,FALSE,17,8.5,-48.5,-3.2,-4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
788128,2026-03-07,0,2026-03-07T04:27:36.577Z,2026-03-07T04:27:51.265Z,FALSE,action,NA,NA,Batter Timeout.,Batter Timeout,15,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,677951,/api/v1/people/677951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,batter_timeout,NA,NA,NA,NA,NA,NA,84,atBat,Flyout,field_out,Bobby Witt Jr. flies out to right fielder Lucas Ramirez.,0,15,5,84,top,9,2026-03-07T04:27:48.951Z,2026-03-07T04:29:00.092Z,TRUE,FALSE,FALSE,TRUE,0,2,1,3,677951,Bobby Witt Jr.,/api/v1/people/677951,R,Right,836637,Vitor Takahashi,/api/v1/people/836637,R,Right,vs_RHP,vs_RHB,Empty,NA,Brazil,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,51,International Baseball,11,Office of the Commissioner,160,World Baseball Classic,United States,Brazil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605142,Dante Bichette Jr.,/api/v1/people/605142,NA,NA,NA,NA,NA,NA
